""|"no"|"st"|"en"|"st_flt"|"en_flt"|"dif"|"txt"
"658"|"4780"|"00:43:19.170"|"00:43:19.180"|"2599.17"|"2599.18"|""|"wracają na swoje grzędy"
"659"|"4784"|"00:43:19.180"|"00:43:28.150"|"2599.18"|"2608.15"|""|"wracają na swoje grzędy [Muzyka]"
"660"|"516"|"00:43:28.150"|"00:43:31.190"|"2608.15"|"2625.95"|""|"<--pause-->"
"661"|"4796"|"00:43:31.190"|"00:43:45.950"|"2611.19"|"2625.95"|""|"ich sylwetki w zachodzącym słońcu znak,"
"662"|"4808"|"00:43:45.960"|"00:43:56.240"|"2625.96"|"2636.24"|""|"[Muzyka]"
"663"|"4816"|"00:43:56.240"|"00:43:58.950"|"2636.24"|"2638.95"|""|"[Muzyka]"
"664"|"4820"|"00:43:58.950"|"00:44:02.390"|"2638.95"|"2642.39"|""|"powrót na wybrzeże dłuższe noce"
"665"|"4828"|"00:44:02.390"|"00:44:02.400"|"2642.39"|"2642.4"|""|"niosą ze sobą oszałamiający spektakl"
"666"|"4832"|"00:44:02.400"|"00:44:16.550"|"2642.4"|"2656.55"|""|"niosą ze sobą oszałamiający spektakl [Muzyka"
"667"|"4836"|"00:44:16.550"|"00:44:19.510"|"2656.55"|"2659.51"|""|"[Muzyka"
"668"|"4844"|"00:44:19.510"|"00:44:22.590"|"2659.51"|"2662.59"|""|"] południowe światła przypominają, że"
"669"|"4852"|"00:44:22.590"|"00:44:22.600"|"2662.59"|"2662.6"|""|"następnym przystankiem stąd jest Antarktyda"
"670"|"4856"|"00:44:22.600"|"00:44:22.880"|"2662.6"|"2662.88"|""|"następnym przystankiem stąd jest Antarktyda [Oklaski]"
"671"|"4860"|"00:44:22.880"|"00:44:22.890"|"2662.88"|"2662.89"|""|"[Oklaski]"
"672"|"4864"|"00:44:22.890"|"00:44:45.190"|"2662.89"|"2685.19"|""|"[Oklaski] [Muzyka]"
"673"|"528"|"00:44:45.190"|"00:44:47.990"|"2685.19"|"2691.109"|""|"<--pause-->"
"674"|"4876"|"00:44:47.990"|"00:44:51.109"|"2687.99"|"2691.109"|""|"dla małych pingwinów"
"675"|"4884"|"00:44:51.109"|"00:44:56.470"|"2691.109"|"2696.47"|""|"tasmańskich sezon lęgowy się skończył"
"676"|"530"|"00:44:56.470"|"00:44:58.069"|"2696.47"|"2700.47"|""|"<--pause-->"
"677"|"4900"|"00:44:58.069"|"00:45:00.470"|"2698.069"|"2700.47"|""|", którą spędziły ostatnie kilka tygodni"
"678"|"4908"|"00:45:00.470"|"00:45:00.480"|"2700.47"|"2700.48"|""|"tucząc na morzu  podwajając"
"679"|"4912"|"00:45:00.480"|"00:45:10.790"|"2700.48"|"2710.79"|""|"tucząc na morzu  podwajając swoją"
"680"|"533"|"00:45:10.790"|"00:45:13.510"|"2710.79"|"2719.73"|""|"<--pause-->"
"681"|"4924"|"00:45:13.510"|"00:45:19.730"|"2713.51"|"2719.73"|""|"wagę wysiłki związane z hodowlą piskląt zostały"
"682"|"4936"|"00:45:19.740"|"00:45:21.760"|"2719.74"|"2721.76"|""|"[Muzyka]"
"683"|"4944"|"00:45:21.760"|"00:45:24.150"|"2721.76"|"2724.15"|""|"[Muzyka]"
"684"|"4948"|"00:45:24.150"|"00:45:29.430"|"2724.15"|"2729.43"|""|"małe pingwiny przechodzą przez to, co jest znane"
"685"|"537"|"00:45:29.430"|"00:45:31.910"|"2729.43"|"2733.55"|""|"<--pause-->"
"686"|"4964"|"00:45:31.910"|"00:45:33.550"|"2731.91"|"2733.55"|""|"zrzucając  około 10 000 piór"
"687"|"4976"|"00:45:33.560"|"00:45:40.800"|"2733.56"|"2740.8"|""|"[Muzyka],"
"688"|"4984"|"00:45:40.800"|"00:45:42.790"|"2740.8"|"2742.79"|""|"[Muzyka],"
"689"|"4988"|"00:45:42.790"|"00:45:46.150"|"2742.79"|"2746.15"|""|"ponieważ ich pióra zapewniają im "
"690"|"4996"|"00:45:46.150"|"00:45:48.150"|"2746.15"|"2748.15"|""|"i wodoodporność, nie mogą wrócić do morza,"
"691"|"5004"|"00:45:48.150"|"00:45:48.160"|"2748.15"|"2748.16"|""|"dopóki niewyrosły nowe"
"692"|"5008"|"00:45:48.160"|"00:45:57.510"|"2748.16"|"2757.51"|""|"dopóki niewyrosły nowe [Muzyka]"
"693"|"5012"|"00:45:57.510"|"00:45:59.829"|"2757.51"|"2759.829"|""|"[Muzyka]"
"694"|"5020"|"00:45:59.829"|"00:46:05.760"|"2759.829"|"2765.76"|""|"przez trzy długie ty utknęły w"
"695"|"5032"|"00:46:05.770"|"00:46:09.790"|"2765.77"|"2769.79"|""|"[Brawa]"
"696"|"5040"|"00:46:09.800"|"00:46:14.240"|"2769.8"|"2774.24"|""|"[Muzyka"
"697"|"5048"|"00:46:14.240"|"00:46:19.040"|"2774.24"|"2779.04"|""|"[Muzyka"
"698"|"5052"|"00:46:19.040"|"00:46:19.050"|"2779.04"|"2779.05"|""|"]  trzeba czekać na małego pingwina"
"699"|"5056"|"00:46:19.050"|"00:46:30.710"|"2779.05"|"2790.71"|""|"]  trzeba czekać na małego pingwina [Muzyka"
"700"|"551"|"00:46:30.710"|"00:46:34.790"|"2790.71"|"2797.27"|""|"<--pause-->"
"701"|"5068"|"00:46:34.790"|"00:46:37.270"|"2794.79"|"2797.27"|""|"] rok dobiega końca"
"702"|"5076"|"00:46:37.270"|"00:46:40.100"|"2797.27"|"2800.1"|""|"i trwa miesiącnie ma czasu"
"703"|"5084"|"00:46:40.100"|"00:46:40.110"|"2800.1"|"2800.11"|""|"na ostatnią niespodziankę"
"704"|"5088"|"00:46:40.110"|"00:46:49.190"|"2800.11"|"2809.19"|""|"na ostatnią niespodziankę [Muzyka]"
"705"|"5092"|"00:46:49.190"|"00:46:54.150"|"2809.19"|"2814.15"|""|"[Muzyka]"
"706"|"556"|"00:46:54.150"|"00:47:04.069"|"2814.15"|"2828.92"|""|"<--pause-->"
"707"|"5116"|"00:47:04.069"|"00:47:08.920"|"2824.069"|"2828.92"|""|"ich zmieniające się kolory sprawiają, że jesień jest"
"708"|"5128"|"00:47:08.930"|"00:47:10.000"|"2828.93"|"2830.0"|""|"[Muzyka]"
"709"|"5136"|"00:47:10.000"|"00:47:11.750"|"2830.0"|"2831.75"|""|"[Muzyka]"
"710"|"5140"|"00:47:11.750"|"00:47:14.550"|"2831.75"|"2834.55"|""|"to jedyne drzewa na"
"711"|"5148"|"00:47:14.550"|"00:47:17.050"|"2834.55"|"2837.05"|""|"kontynencie, które zrzucają l"
"712"|"5156"|"00:47:17.050"|"00:47:17.060"|"2837.05"|"2837.06"|""|" chłodniejszych miesięcy"
"713"|"5160"|"00:47:17.060"|"00:47:20.630"|"2837.06"|"2840.63"|""|" chłodniejszych miesięcy [Muzyka"
"714"|"563"|"00:47:20.630"|"00:47:23.270"|"2840.63"|"2845.829"|""|"<--pause-->"
"715"|"5172"|"00:47:23.270"|"00:47:25.829"|"2843.27"|"2845.829"|""|"] południowe buki najbliżsi żyjący"
"716"|"5180"|"00:47:25.829"|"00:47:39.589"|"2845.829"|"2859.589"|""|"krewniacy znajdują się tysiące mil"
"717"|"565"|"00:47:39.589"|"00:47:42.870"|"2859.589"|"2865.43"|""|"<--pause-->"
"718"|"5196"|"00:47:42.870"|"00:47:45.430"|"2862.87"|"2865.43"|""|"ta rzadka plama jesiennych kolorów trwa"
"719"|"5204"|"00:47:45.430"|"00:47:49.140"|"2865.43"|"2869.14"|""|"za kilka tygodni, gdy na całej"
"720"|"5212"|"00:47:49.140"|"00:47:49.150"|"2869.14"|"2869.15"|""|"Tasmanii temperatury zaczynają spadać"
"721"|"5216"|"00:47:49.150"|"00:47:55.349"|"2869.15"|"2875.349"|""|"Tasmanii temperatury zaczynają spadać [Muzyka]"
"722"|"5220"|"00:47:55.349"|"00:47:57.670"|"2875.349"|"2877.67"|""|"[Muzyka]"
"723"|"5228"|"00:47:57.670"|"00:48:01.030"|"2877.67"|"2881.03"|""|"czerwiec wyznacza początek sezonu zimowego"
"724"|"5236"|"00:48:01.030"|"00:48:03.109"|"2881.03"|"2883.109"|""|"a dla diabłów"
"725"|"5244"|"00:48:03.109"|"00:48:05.750"|"2883.109"|"2885.75"|""|"początek nowego życia"
"726"|"5252"|"00:48:05.750"|"00:48:07.829"|"2885.75"|"2887.829"|""|"z młodymi już w jej woreczku"
"727"|"5260"|"00:48:07.829"|"00:48:10.150"|"2887.829"|"2890.15"|""|"zapewni im mleko przez"
"728"|"5268"|"00:48:10.150"|"00:48:13.910"|"2890.15"|"2893.91"|""|"najcięższe miesiące"
"729"|"5276"|"00:48:13.910"|"00:48:17.140"|"2893.91"|"2897.14"|""|"jej i ich życia związanego z"
"730"|"5284"|"00:48:17.140"|"00:48:17.150"|"2897.14"|"2897.15"|""|"sezonowym cyklem Tasmanii"
"731"|"5288"|"00:48:17.150"|"00:48:23.270"|"2897.15"|"2903.27"|""|"sezonowym cyklem Tasmanii [Muzyka]"
"732"|"579"|"00:48:23.270"|"00:48:26.069"|"2903.27"|"2908.549"|""|"<--pause-->"
"733"|"5300"|"00:48:26.069"|"00:48:28.549"|"2906.069"|"2908.549"|""|"za 12 000 lat temu"
"734"|"5308"|"00:48:28.549"|"00:48:28.559"|"2908.549"|"2908.559"|""|"tasmania oddzieliła się od swojego kontynentalnego"
"735"|"5312"|"00:48:28.559"|"00:48:32.740"|"2908.559"|"2912.74"|""|"tasmania oddzieliła się od swojego kontynentalnego rodzica"
"736"|"5320"|"00:48:32.750"|"00:48:35.760"|"2912.75"|"2915.76"|""|"[Muzyka"
"737"|"5328"|"00:48:35.760"|"00:48:37.510"|"2915.76"|"2917.51"|""|"[Muzyka"
"738"|"5332"|"00:48:37.510"|"00:48:39.510"|"2917.51"|"2919.51"|""|"] wyspa jest młoda,"
"739"|"5340"|"00:48:39.510"|"00:48:42.130"|"2919.51"|"2922.13"|""|"ale bogata w życie"
"740"|"5348"|"00:48:42.130"|"00:48:42.140"|"2922.13"|"2922.14"|""|"i ma długą i żytną przeszłość"
"741"|"5352"|"00:48:42.140"|"00:48:46.150"|"2922.14"|"2926.15"|""|"i ma długą i żytną przeszłość [Muzyka]"
"742"|"5356"|"00:48:46.150"|"00:48:49.750"|"2926.15"|"2929.75"|""|"[Muzyka]"
"743"|"5364"|"00:48:49.750"|"00:48:52.470"|"2929.75"|"2932.47"|""|"z tasmania i zwierzęta, które obsługuje,"
"744"|"5372"|"00:48:52.470"|"00:48:52.480"|"2932.47"|"2932.48"|""|"są na innym cmy dla reszty"
"745"|"5376"|"00:48:52.480"|"00:48:53.790"|"2932.48"|"2933.79"|""|"są na innym cmy dla reszty australii"
"746"|"5380"|"00:48:53.790"|"00:48:53.800"|"2933.79"|"2933.8"|""|"australii"
"747"|"5384"|"00:48:53.800"|"00:49:01.670"|"2933.8"|"2941.67"|""|"australii [muzyka"
"748"|"594"|"00:49:01.670"|"00:49:05.430"|"2941.67"|"2947.31"|""|"<--pause-->"
"749"|"5396"|"00:49:05.430"|"00:49:07.310"|"2945.43"|"2947.31"|""|"] w rezultacie jest domem dla obsady "
"750"|"5404"|"00:49:07.310"|"00:49:07.320"|"2947.31"|"2947.32"|""|"dziwacznej, co wspaniałej"
"751"|"5408"|"00:49:07.320"|"00:49:15.030"|"2947.32"|"2955.03"|""|"dziwacznej, co wspaniałej [muzyka]"
"752"|"597"|"00:49:15.030"|"00:49:18.150"|"2955.03"|"2961.17"|""|"<--pause-->"
"753"|"5420"|"00:49:18.150"|"00:49:21.170"|"2958.15"|"2961.17"|""|"rzeczyw  na ziemi nie"
"754"|"5428"|"00:49:21.170"|"00:49:21.180"|"2961.17"|"2961.18"|""|"ma czegoś takiego jak tasmania"
"755"|"5432"|"00:49:21.180"|"00:49:24.690"|"2961.18"|"2964.69"|""|"ma czegoś takiego jak tasmania [muzyka]"
"756"|"5436"|"00:49:24.690"|"00:49:24.700"|"2964.69"|"2964.7"|""|"[muzyka]"
"757"|"5440"|"00:49:24.700"|"00:49:34.950"|"2964.7"|"2974.95"|""|"[muzyka] [brawa]"
"758"|"602"|"00:49:34.950"|"00:49:38.230"|"2974.95"|"2980.23"|""|"<--pause-->"
"759"|"5452"|"00:49:38.230"|"00:49:40.230"|"2978.23"|"2980.23"|""|"tasmania jest mniej więcej wielkości irlandii,"
"760"|"5460"|"00:49:40.230"|"00:49:42.549"|"2980.23"|"2982.549"|""|"ale zpopulacja licząca za pół"
"761"|"5468"|"00:49:42.549"|"00:49:45.030"|"2982.549"|"2985.03"|""|"miliona ludzi jest domem dla jednych z"
"762"|"5476"|"00:49:45.030"|"00:49:46.450"|"2985.03"|"2986.45"|""|"największych obszarów dzikiej przyrody, jakie pozostały na"
"763"|"5484"|"00:49:46.450"|"00:49:46.460"|"2986.45"|"2986.46"|""|"naszej planecie"
"764"|"5488"|"00:49:46.460"|"00:49:48.390"|"2986.46"|"2988.39"|""|"naszej planecie [Muzyka]"
"765"|"5492"|"00:49:48.390"|"00:49:50.950"|"2988.39"|"2990.95"|""|"[Muzyka]"
"766"|"5500"|"00:49:50.950"|"00:49:53.670"|"2990.95"|"2993.67"|""|"po całej tej przestrzeni dla natury niektóre z"
"767"|"5508"|"00:49:53.670"|"00:49:57.990"|"2993.67"|"2997.99"|""|"najbardziej znanych zwierząt tasmanii stoją"
"768"|"611"|"00:49:57.990"|"00:50:00.630"|"2997.99"|"3003.27"|""|"<--pause-->"
"769"|"5524"|"00:50:00.630"|"00:50:03.270"|"3000.63"|"3003.27"|""|"diabły tasmańskie są zagrożonymi"
"770"|"5532"|"00:50:03.270"|"00:50:08.150"|"3003.27"|"3008.15"|""|"bami i historycznymiprześladowania"
"771"|"613"|"00:50:08.150"|"00:50:10.630"|"3008.15"|"3016.71"|""|"<--pause-->"
"772"|"5548"|"00:50:10.630"|"00:50:16.710"|"3010.63"|"3016.71"|""|"spadła od urodzenia, osiągnięcie dorosłości jest"
"773"|"614"|"00:50:16.710"|"00:50:19.349"|"3016.71"|"3025.349"|""|"<--pause-->"
"774"|"5564"|"00:50:19.349"|"00:50:25.349"|"3019.349"|"3025.349"|""|"ale zła reputacja diabła"
"775"|"615"|"00:50:25.349"|"00:50:28.069"|"3025.349"|"3032.15"|""|"<--pause-->"
"776"|"5580"|"00:50:28.069"|"00:50:32.150"|"3028.069"|"3032.15"|""|"Jednak jeden człowiek spędził lata pomagając"
"777"|"616"|"00:50:32.150"|"00:50:35.270"|"3032.15"|"3038.549"|""|"<--pause-->"
"778"|"5596"|"00:50:35.270"|"00:50:38.549"|"3035.27"|"3038.549"|""|"Kamerzysta i ekolog Simon Plowright"
"779"|"5604"|"00:50:38.549"|"00:50:40.549"|"3038.549"|"3040.549"|""|"przeniósł się na Tasmanię w 1981 roku."
"780"|"5612"|"00:50:40.549"|"00:50:43.109"|"3040.549"|"3043.109"|""|"Wychowałem się jako śnik przyrody"
"781"|"5620"|"00:50:43.109"|"00:50:45.430"|"3043.109"|"3045.43"|""|"w Walii i od tego czasu przyjazd do tego"
"782"|"5628"|"00:50:45.430"|"00:50:45.440"|"3045.43"|"3045.44"|""|" egzotycznego miejsca był "
"783"|"5632"|"00:50:45.440"|"00:50:47.190"|"3045.44"|"3047.19"|""|" egzotycznego miejsca był  ekscytujący"
"784"|"5636"|"00:50:47.190"|"00:50:49.589"|"3047.19"|"3049.589"|""|"ekscytujący"
"785"|"5644"|"00:50:49.589"|"00:50:54.630"|"3049.589"|"3054.63"|""|"diabły tasmańskie stały się"
"786"|"624"|"00:50:54.630"|"00:50:56.870"|"3054.63"|"3061.19"|""|"<--pause-->"
"787"|"5660"|"00:50:56.870"|"00:51:01.190"|"3056.87"|"3061.19"|""|"kiedy po raz szy przybyłem na tasmanię jej"
"788"|"625"|"00:51:01.190"|"00:51:04.150"|"3061.19"|"3065.589"|""|"<--pause-->"
"789"|"5676"|"00:51:04.150"|"00:51:05.589"|"3064.15"|"3065.589"|""|" krzyki odgłosy niezwykłe"
"790"|"5684"|"00:51:05.589"|"00:51:07.430"|"3065.589"|"3067.43"|""|"nawoływania diabłów, gdy"
"791"|"5692"|"00:51:07.430"|"00:51:09.430"|"3067.43"|"3069.43"|""|"się kłócą,"
"792"|"5700"|"00:51:09.430"|"00:51:10.549"|"3069.43"|"3070.549"|""|"wydawały się naprawdę  dziwne osobie"
"793"|"5708"|"00:51:10.549"|"00:51:12.390"|"3070.549"|"3072.39"|""|"z Walii"
"794"|"5716"|"00:51:12.390"|"00:51:16.309"|"3072.39"|"3076.309"|""|"oczyw, że jesteś zaintrygowany i chcesz"
"795"|"631"|"00:51:16.309"|"00:51:18.710"|"3076.309"|"3080.309"|""|"<--pause-->"
"796"|"5732"|"00:51:18.710"|"00:51:20.309"|"3078.71"|"3080.309"|""|"Jednym z moich szych doświadczeń związanych z"
"797"|"5740"|"00:51:20.309"|"00:51:21.990"|"3080.309"|"3081.99"|""|"ścią tych zwierząt było wyjście"
"798"|"5748"|"00:51:21.990"|"00:51:23.430"|"3081.99"|"3083.43"|""|"ze starym facetem, który mieszkał tam przez całe"
"799"|"5756"|"00:51:23.430"|"00:51:24.710"|"3083.43"|"3084.71"|""|"życie, znał okolicę jak tyłswojej"
"800"|"635"|"00:51:24.710"|"00:51:27.030"|"3084.71"|"3089.109"|""|"<--pause-->"
"801"|"5768"|"00:51:27.030"|"00:51:29.109"|"3087.03"|"3089.109"|""|"ręki  od czasu do czasu łapał"
"802"|"5776"|"00:51:29.109"|"00:51:30.790"|"3089.109"|"3090.79"|""|"kangura do jedzenia, ponieważ został"
"803"|"5784"|"00:51:30.790"|"00:51:32.470"|"3090.79"|"3092.47"|""|"wychowany na takich rzeczach, więc"
"804"|"5792"|"00:51:32.470"|"00:51:35.190"|"3092.47"|"3095.19"|""|"wyszedłem z nim i miał kilka"
"805"|"5800"|"00:51:35.190"|"00:51:38.390"|"3095.19"|"3098.39"|""|"miejsc, w których"
"806"|"5808"|"00:51:38.390"|"00:51:41.990"|"3098.39"|"3101.99"|""|"schwytał walabie, a kangury zostały skradzione przezdiabły"
"807"|"5816"|"00:51:41.990"|"00:51:44.230"|"3101.99"|"3104.23"|""|"i to było dla mnie fascynujące,"
"808"|"5824"|"00:51:44.230"|"00:51:46.710"|"3104.23"|"3106.71"|""|"podparte opowieściami o walabie kradnących"
"809"|"5832"|"00:51:46.710"|"00:51:49.829"|"3106.71"|"3109.829"|""|"bestie, które czaiły się w nocy Simon"
"810"|"5840"|"00:51:49.829"|"00:51:54.630"|"3109.829"|"3114.63"|""|"był zdesperowany, aby dowiedzieć się więcej"
"811"|"5848"|"00:51:54.630"|"00:51:56.790"|"3114.63"|"3116.79"|""|", postanowił spróbować  obserwować dzikie diabły,"
"812"|"5856"|"00:51:56.790"|"00:51:58.790"|"3116.79"|"3118.79"|""|"kiedy po raz szy siedziałem"
"813"|"5864"|"00:51:58.790"|"00:52:00.870"|"3118.79"|"3120.87"|""|"z diabłami, byłem ob"
"814"|"5872"|"00:52:00.870"|"00:52:02.150"|"3120.87"|"3122.15"|""|"żny i wiesz, czy te rzeczy"
"815"|"5880"|"00:52:02.150"|"00:52:03.430"|"3122.15"|"3123.43"|""|"atakują ludzi,"
"816"|"5888"|"00:52:03.430"|"00:52:05.990"|"3123.43"|"3125.99"|""|"czy zaczną mnie zjadać,"
"817"|"5896"|"00:52:05.990"|"00:52:08.069"|"3125.99"|"3128.069"|""|"ponieważ wiesz, że miałem opowieści o"
"818"|"5904"|"00:52:08.069"|"00:52:09.829"|"3128.069"|"3129.829"|""|"diabłach zjadających ludzi martwych ludzi i wszystkie"
"819"|"5912"|"00:52:09.829"|"00:52:12.069"|"3129.829"|"3132.069"|""|"tego rodzaju rzeczy i no cóż,"
"820"|"5920"|"00:52:12.069"|"00:52:13.589"|"3132.069"|"3133.589"|""|"pójdą na żywą tywiem, jestem, jestem, jestem"
"821"|"5928"|"00:52:13.589"|"00:52:14.790"|"3133.589"|"3134.79"|""|"nowy w tym kraju, więc nie byłem"
"822"|"656"|"00:52:14.790"|"00:52:17.349"|"3134.79"|"3139.03"|""|"<--pause-->"
"823"|"5944"|"00:52:17.349"|"00:52:19.030"|"3137.349"|"3139.03"|""|" pewien, ale   zdałem sobie sprawę,"
"824"|"5952"|"00:52:19.030"|"00:52:21.190"|"3139.03"|"3141.19"|""|"że nie są ani "
"825"|"5960"|"00:52:21.190"|"00:52:23.030"|"3141.19"|"3143.03"|""|"zainteresowani moim"
"826"|"5968"|"00:52:23.030"|"00:52:24.470"|"3143.03"|"3144.47"|""|"pochodzeniem z Wielkiej Brytanii, gdzie lisy,"
"827"|"5976"|"00:52:24.470"|"00:52:27.510"|"3144.47"|"3147.51"|""|"odznaki i wszystkie te rzeczydość"
"828"|"5984"|"00:52:27.510"|"00:52:29.349"|"3147.51"|"3149.349"|""|"boją się ludzi, byłem zdumiony tym"
"829"|"5992"|"00:52:29.349"|"00:52:33.030"|"3149.349"|"3153.03"|""|", jak nie przejmowali się moją obecnością."
"830"|"663"|"00:52:33.030"|"00:52:35.510"|"3153.03"|"3158.069"|""|"<--pause-->"
"831"|"6008"|"00:52:35.510"|"00:52:38.069"|"3155.51"|"3158.069"|""|"simon  zdał sobie sprawę, że"
"832"|"6016"|"00:52:38.069"|"00:52:38.079"|"3158.069"|"3158.079"|""|"to nie były przerażające potwory, za które ludzie"
"833"|"6020"|"00:52:38.079"|"00:52:46.549"|"3158.079"|"3166.549"|""|"to nie były przerażające potwory, za które ludzie myśleli,"
"834"|"666"|"00:52:46.549"|"00:52:48.470"|"3166.549"|"3171.349"|""|"<--pause-->"
"835"|"6032"|"00:52:48.470"|"00:52:51.349"|"3168.47"|"3171.349"|""|"że zaczął uczyć się wszystkiego o"
"836"|"6040"|"00:52:51.349"|"00:52:51.359"|"3171.349"|"3171.359"|""|"złożonym cyklu życia diabła tasmańskiegoi"
"837"|"6044"|"00:52:51.359"|"00:52:54.630"|"3171.359"|"3174.63"|""|"złożonym cyklu życia diabła tasmańskiegoi struktura"
"838"|"669"|"00:52:54.630"|"00:52:56.470"|"3174.63"|"3176.48"|""|"<--pause-->"
"839"|"6056"|"00:52:56.470"|"00:52:56.480"|"3176.47"|"3176.48"|""|"społeczna dźwięki, które słyszysz wokół"
"840"|"6060"|"00:52:56.480"|"00:52:57.510"|"3176.48"|"3177.51"|""|"społeczna dźwięki, które słyszysz wokół zwłok"
"841"|"6064"|"00:52:57.510"|"00:52:58.870"|"3177.51"|"3178.87"|""|"zwłok"
"842"|"6072"|"00:52:58.870"|"00:53:00.069"|"3178.87"|"3180.069"|""|"można by pomyśleć, że zabijają się ,"
"843"|"6080"|"00:53:00.069"|"00:53:02.230"|"3180.069"|"3182.23"|""|"ale tak naprawdę w sobie nie szkodzą,"
"844"|"6088"|"00:53:02.230"|"00:53:08.790"|"3182.23"|"3188.79"|""|"ponieważ cały ten hałas"
"845"|"675"|"00:53:08.790"|"00:53:11.270"|"3188.79"|"3196.069"|""|"<--pause-->"
"846"|"6104"|"00:53:11.270"|"00:53:16.069"|"3191.27"|"3196.069"|""|"od tamtego czasu Simon wykorzystał wszystko, czego się"
"847"|"676"|"00:53:16.069"|"00:53:17.990"|"3196.069"|"3199.99"|""|"<--pause-->"
"848"|"6120"|"00:53:17.990"|"00:53:19.990"|"3197.99"|"3199.99"|""|"diabłów zabrałem wielu ludzi z"
"849"|"6128"|"00:53:19.990"|"00:53:22.150"|"3199.99"|"3202.15"|""|"całego świata na morskie diabły i"
"850"|"6136"|"00:53:22.150"|"00:53:23.829"|"3202.15"|"3203.829"|""|"ludzi, którzy byli na wszystkich"
"851"|"6144"|"00:53:23.829"|"00:53:26.549"|"3203.829"|"3206.549"|""|"kontynentach na ziemi i widzieli jedne"
"852"|"6152"|"00:53:26.549"|"00:53:29.270"|"3206.549"|"3209.27"|""|"z najbardziej niesamowitych spektakli dzikiej przyrody"
"853"|"6160"|"00:53:29.270"|"00:53:29.280"|"3209.27"|"3209.28"|""|", wszyscy mi powiedzieli, że to jest tak"
"854"|"6164"|"00:53:29.280"|"00:53:30.230"|"3209.28"|"3210.23"|""|", wszyscy mi powiedzieli, że to jest tak dobre"
"855"|"6168"|"00:53:30.230"|"00:53:32.950"|"3210.23"|"3212.95"|""|"dobre"
"856"|"6176"|"00:53:32.950"|"00:53:35.349"|"3212.95"|"3215.349"|""|"jak wszystko, co widziałem na tej planecie,"
"857"|"6184"|"00:53:35.349"|"00:53:38.309"|"3215.349"|"3218.309"|""|"zmiana opinii publicznej była"
"858"|"6192"|"00:53:38.309"|"00:53:41.109"|"3218.309"|"3221.109"|""|"ważnym krokiem w ochronie diabła,"
"859"|"6200"|"00:53:41.109"|"00:53:43.829"|"3221.109"|"3223.829"|""|"rzeczyw tutaj, na Tasmanii, jest"
"860"|"6208"|"00:53:43.829"|"00:53:45.990"|"3223.829"|"3225.99"|""|"wyraźny przykład tego, dokąd prześladowania mogą"
"861"|"689"|"00:53:45.990"|"00:53:48.309"|"3225.99"|"3230.309"|""|"<--pause-->"
"862"|"6224"|"00:53:48.309"|"00:53:50.309"|"3228.309"|"3230.309"|""|"doprowadzić  nie,"
"863"|"6232"|"00:53:50.309"|"00:53:53.030"|"3230.309"|"3233.03"|""|"doprowadziło to do wyginięcia kolejnego czołowego mięsożercy"
"864"|"6244"|"00:53:53.040"|"00:53:54.960"|"3233.04"|"3234.96"|""|"a"
"865"|"6252"|"00:53:54.960"|"00:53:57.110"|"3234.96"|"3237.11"|""|"a"
"866"|"6256"|"00:53:57.110"|"00:53:57.120"|"3237.11"|"3237.12"|""|"kiedyś żył tu drapieżny torbacz zwany tygrysem workowatym"
"867"|"6260"|"00:53:57.120"|"00:53:58.790"|"3237.12"|"3238.79"|""|"kiedyś żył tu drapieżny torbacz zwany tygrysem workowatym [Muzyka]"
"868"|"6264"|"00:53:58.790"|"00:54:00.790"|"3238.79"|"3240.79"|""|"[Muzyka]"
"869"|"6272"|"00:54:00.790"|"00:54:03.910"|"3240.79"|"3243.91"|""|"to był ostatni znany osobnik żyjący w niewoli,"
"870"|"697"|"00:54:03.910"|"00:54:06.309"|"3243.91"|"3248.829"|""|"<--pause-->"
"871"|"6288"|"00:54:06.309"|"00:54:08.829"|"3246.309"|"3248.829"|""|"sfilmowany w zoo w hobarcie to jedyne"
"872"|"6296"|"00:54:08.829"|"00:54:12.390"|"3248.829"|"3252.39"|""|"nagranie przedstawiające te wymarłe"
"873"|"6304"|"00:54:12.390"|"00:54:14.870"|"3252.39"|"3254.87"|""|"drapieżniki zwane tygrysem"
"874"|"6312"|"00:54:14.870"|"00:54:15.510"|"3254.87"|"3255.51"|""|"tasmańskim ta wyspa była ostatnim schronieniem wilka workowatego"
"875"|"6324"|"00:54:15.520"|"00:54:19.190"|"3255.52"|"3259.19"|""|"[Muzyka]"
"876"|"702"|"00:54:19.190"|"00:54:22.230"|"3259.19"|"3264.549"|""|"<--pause-->"
"877"|"6336"|"00:54:22.230"|"00:54:24.549"|"3262.23"|"3264.549"|""|"ale kiedy przybyli do niej europejczycytasmania"
"878"|"6344"|"00:54:24.549"|"00:54:24.559"|"3264.549"|"3264.559"|""|"widzieli wilka workowatego jako zagrożenie dla"
"879"|"6348"|"00:54:24.559"|"00:54:27.829"|"3264.559"|"3267.829"|""|"widzieli wilka workowatego jako zagrożenie dla żywego inwentarza"
"880"|"705"|"00:54:27.829"|"00:54:37.320"|"3267.829"|"3277.33"|""|"<--pause-->"
"881"|"6368"|"00:54:37.320"|"00:54:37.330"|"3277.32"|"3277.33"|""|"ten osobnik zmarł w 1936 r."
"882"|"6372"|"00:54:37.330"|"00:54:38.470"|"3277.33"|"3278.47"|""|"ten osobnik zmarł w 1936 r. [Muzyka]"
