""|"no"|"st"|"en"|"st_flt"|"en_flt"|"dif"|"txt"
"606"|"3560"|"00:30:52.000"|"00:30:55.909"|"1852.0"|"1855.909"|"3.9090000000001055"|"rozmiarem i , a więcej z tym,"
"607"|"3572"|"00:30:58.149"|"00:30:58.159"|"1858.149"|"1858.159"|"0.010000000000218279"|"ponieważ ten młodzieniec się uczychodzi"
"608"|"3576"|"00:30:58.159"|"00:31:04.230"|"1858.159"|"1864.23"|"6.070999999999913"|"ponieważ ten młodzieniec się uczychodzi"
"609"|"3588"|"00:31:06.870"|"00:31:06.880"|"1866.87"|"1866.88"|"0.010000000000218279"|"może mieć przerażającą reputację,"
"610"|"3592"|"00:31:06.880"|"00:31:17.640"|"1866.88"|"1877.64"|"10.759999999999991"|"może mieć przerażającą reputację,"
"611"|"3600"|"00:31:17.650"|"00:31:21.190"|"1877.65"|"1881.19"|"3.5399999999999636"|"[Muzyka]"
"612"|"3604"|"00:31:21.190"|"00:31:21.200"|"1881.19"|"1881.2"|"0.009999999999990905"|"[Muzyka]"
"613"|"3608"|"00:31:21.200"|"00:31:24.070"|"1881.2"|"1884.07"|"2.869999999999891"|"[Muzyka]"
"614"|"3612"|"00:31:24.070"|"00:31:24.080"|"1884.07"|"1884.08"|"0.009999999999990905"|"lato przynosi cieplejsze temperatury na całej"
"615"|"3616"|"00:31:24.080"|"00:31:30.149"|"1884.08"|"1890.149"|"6.06899999999996"|"lato przynosi cieplejsze temperatury na całej Tasmanii,"
"616"|"3628"|"00:31:32.070"|"00:31:32.080"|"1892.07"|"1892.08"|"0.009999999999990905"|" gdy na zachodzie  pada"
"617"|"3632"|"00:31:32.080"|"00:31:36.549"|"1892.08"|"1896.549"|"4.469000000000051"|" gdy na zachodzie  pada "
"618"|"3644"|"00:31:39.110"|"00:31:39.120"|"1899.11"|"1899.12"|"0.009999999999990905"|"lato jest najbardziej widoczne  suchej"
"619"|"3648"|"00:31:39.120"|"00:31:46.870"|"1899.12"|"1906.87"|"7.75"|"lato jest najbardziej widoczne  suchej"
"620"|"3660"|"00:31:50.710"|"00:31:50.720"|"1910.71"|"1910.72"|"0.009999999999990905"|"na najbardziej suchych obszarach tasmanii pada o 80"
"621"|"3664"|"00:31:50.720"|"00:31:54.460"|"1910.72"|"1914.46"|"3.740000000000009"|"na najbardziej suchych obszarach tasmanii pada o 80"
"622"|"3668"|"00:31:54.460"|"00:31:54.470"|"1914.46"|"1914.47"|"0.009999999999990905"|"mniej opadów niż na najbardziej mokrych"
"623"|"3672"|"00:31:54.470"|"00:31:59.350"|"1914.47"|"1919.35"|"4.879999999999882"|"mniej opadów niż na najbardziej mokrych [muzyka]"
"624"|"3684"|"00:32:01.830"|"00:32:01.840"|"1921.83"|"1921.84"|"0.009999999999990905"|"tutaj krajobraz bardziej"
"625"|"3688"|"00:32:01.840"|"00:32:07.430"|"1921.84"|"1927.43"|"5.5900000000001455"|"tutaj krajobraz bardziej"
"626"|"3696"|"00:32:07.440"|"00:32:12.389"|"1927.44"|"1932.389"|"4.948999999999842"|"[muzyka]"
"627"|"3708"|"00:32:14.870"|"00:32:14.880"|"1934.87"|"1934.88"|"0.010000000000218279"|"cztery torbacze pasące się na otwartych"
"628"|"3712"|"00:32:14.880"|"00:32:17.590"|"1934.88"|"1937.59"|"2.709999999999809"|"cztery torbacze pasące się na otwartych"
"629"|"3716"|"00:32:17.590"|"00:32:17.600"|"1937.59"|"1937.6"|"0.009999999999990905"|"łąkach jest mnóstwo świeżych"
"630"|"3720"|"00:32:17.600"|"00:32:21.440"|"1937.6"|"1941.44"|"3.8400000000001455"|"łąkach jest mnóstwo świeżych"
"631"|"3724"|"00:32:21.440"|"00:32:21.450"|"1941.44"|"1941.45"|"0.009999999999990905"|"pędówciepłe letnie miesiące"
"632"|"3728"|"00:32:21.450"|"00:32:26.470"|"1941.45"|"1946.47"|"5.019999999999982"|"pędówciepłe letnie miesiące [Muzyka]"
"633"|"3740"|"00:32:28.789"|"00:32:28.799"|"1948.789"|"1948.799"|"0.009999999999990905"|"i chociaż życie tutaj może wydawać się bardziej"
"634"|"3744"|"00:32:28.799"|"00:32:30.710"|"1948.799"|"1950.71"|"1.9110000000000582"|"i chociaż życie tutaj może wydawać się bardziej"
"635"|"3748"|"00:32:30.710"|"00:32:30.720"|"1950.71"|"1950.72"|"0.009999999999990905"|" australijskie,"
"636"|"3752"|"00:32:30.720"|"00:32:33.590"|"1950.72"|"1953.59"|"2.869999999999891"|" australijskie,"
"637"|"3756"|"00:32:33.590"|"00:32:33.600"|"1953.59"|"1953.6"|"0.009999999999990905"|"efekt izolacji Tasmanii jest"
"638"|"3760"|"00:32:33.600"|"00:32:36.789"|"1953.6"|"1956.789"|"3.189000000000078"|"efekt izolacji Tasmanii jest"
"639"|"3764"|"00:32:36.789"|"00:32:36.799"|"1956.789"|"1956.799"|"0.009999999999990905"|"  odczuwalny w tej suchej"
"640"|"3768"|"00:32:36.799"|"00:32:39.930"|"1956.799"|"1959.93"|"3.1310000000000855"|"  odczuwalny w tej suchej"
"641"|"3772"|"00:32:39.930"|"00:32:39.940"|"1959.93"|"1959.94"|"0.009999999999990905"|"części wyspy"
"642"|"3776"|"00:32:39.940"|"00:32:43.110"|"1959.94"|"1963.11"|"3.1699999999998454"|"części wyspy [Muzyka]"
"643"|"3780"|"00:32:43.110"|"00:32:43.120"|"1963.11"|"1963.12"|"0.009999999999990905"|"[Muzyka]"
"644"|"3784"|"00:32:43.120"|"00:32:45.509"|"1963.12"|"1965.509"|"2.3890000000001237"|"[Muzyka]"
"645"|"3788"|"00:32:45.509"|"00:32:45.519"|"1965.509"|"1965.519"|"0.009999999999990905"|"to nadaje tej grupie kangurów"
"646"|"3792"|"00:32:45.519"|"00:32:49.190"|"1965.519"|"1969.19"|"3.671000000000049"|"to nadaje tej grupie kangurów"
"647"|"3796"|"00:32:49.190"|"00:32:49.200"|"1969.19"|"1969.2"|"0.009999999999990905"|"coś w rodzaju tasmańskiego akcentu"
"648"|"3800"|"00:32:49.200"|"00:32:51.269"|"1969.2"|"1971.269"|"2.06899999999996"|"coś w rodzaju tasmańskiego akcentu [Muzyka"
"649"|"3804"|"00:32:51.269"|"00:32:51.279"|"1971.269"|"1971.279"|"0.009999999999990905"|"[Muzyka"
"650"|"3808"|"00:32:51.279"|"00:32:56.170"|"1971.279"|"1976.17"|"4.891000000000076"|"[Muzyka"
"651"|"3816"|"00:32:56.180"|"00:33:05.190"|"1976.18"|"1985.19"|"9.009999999999991"|"[Muzyka]"
"652"|"3828"|"00:33:07.909"|"00:33:07.919"|"1987.909"|"1987.919"|"0.009999999999990905"|"około 100 z nich żyje w tej"
"653"|"3832"|"00:33:07.919"|"00:33:09.970"|"1987.919"|"1989.97"|"2.050999999999931"|"około 100 z nich żyje w tej populacji"
"654"|"3836"|"00:33:09.970"|"00:33:09.980"|"1989.97"|"1989.98"|"0.009999999999990905"|"populacji"
"655"|"3840"|"00:33:09.980"|"00:33:14.789"|"1989.98"|"1994.789"|"4.808999999999969"|"populacji [Muzyka]"
"656"|"3852"|"00:33:17.269"|"00:33:17.279"|"1997.269"|"1997.279"|"0.009999999999990905"|"są tak  zakamuflowane,"
"657"|"3856"|"00:33:17.279"|"00:33:21.509"|"1997.279"|"2001.509"|"4.230000000000018"|"są tak  zakamuflowane,"
"658"|"3868"|"00:33:24.070"|"00:33:24.080"|"2004.07"|"2004.08"|"0.009999999999990905"|"na Tasmanii z ścią zostałyby zabite, jednak nie ma"
"659"|"3872"|"00:33:24.080"|"00:33:26.470"|"2004.08"|"2006.47"|"2.3900000000001"|"na Tasmanii z ścią zostałyby zabite, jednak nie ma"
"660"|"3876"|"00:33:26.470"|"00:33:26.480"|"2006.47"|"2006.48"|"0.009999999999990905"|"drapieżników  dużych, aby zabić walabie"
"661"|"3880"|"00:33:26.480"|"00:33:34.630"|"2006.48"|"2014.63"|"8.150000000000091"|"drapieżników  dużych, aby zabić walabie"
"662"|"3892"|"00:33:37.029"|"00:33:37.039"|"2017.029"|"2017.039"|"0.009999999999990905"|"i bez normalnej kontroli ich"
"663"|"3896"|"00:33:37.039"|"00:33:49.269"|"2017.039"|"2029.269"|"12.230000000000018"|"i bez normalnej kontroli ich"
"664"|"3908"|"00:33:51.350"|"00:33:51.360"|"2031.35"|"2031.36"|"0.009999999999990905"|"ale chociaż może się to wydawać"
"665"|"3912"|"00:33:51.360"|"00:33:53.590"|"2031.36"|"2033.59"|"2.230000000000018"|"ale chociaż może się to wydawać"
"666"|"3916"|"00:33:53.590"|"00:33:53.600"|"2033.59"|"2033.6"|"0.009999999999990905"|"rajem wolnym od drapieżników,"
"667"|"3920"|"00:33:53.600"|"00:33:58.389"|"2033.6"|"2038.389"|"4.788999999999987"|"rajem wolnym od drapieżników,"
"668"|"3932"|"00:34:01.029"|"00:34:01.039"|"2041.029"|"2041.039"|"0.009999999999990905"|"jedno z najbardziej śmiercionośnych zwierząt na Tasmanii"
"669"|"3936"|"00:34:01.039"|"00:34:10.310"|"2041.039"|"2050.31"|"9.270999999999958"|"jedno z najbardziej śmiercionośnych zwierząt na Tasmanii"
"670"|"3948"|"00:34:13.589"|"00:34:13.599"|"2053.589"|"2053.599"|"0.010000000000218279"|"to gatunek mrówki znany jako skoczek"
"671"|"3952"|"00:34:13.599"|"00:34:16.250"|"2053.599"|"2056.25"|"2.65099999999984"|"to gatunek mrówki znany jako skoczek"
"672"|"3960"|"00:34:16.260"|"00:34:35.190"|"2056.26"|"2075.19"|"18.929999999999836"|"[Muzyka]"
"673"|"3972"|"00:34:37.510"|"00:34:37.520"|"2077.51"|"2077.52"|"0.009999999999763531"|"skoczek wyewoluował na żytnym"
"674"|"3976"|"00:34:37.520"|"00:34:43.270"|"2077.52"|"2083.27"|"5.75"|"skoczek wyewoluował na żytnym"
"675"|"3996"|"00:34:49.510"|"00:34:49.520"|"2089.51"|"2089.52"|"0.009999999999763531"|"  prymitywne zachowanie wśród mrówek,"
"676"|"4000"|"00:34:49.520"|"00:34:53.750"|"2089.52"|"2093.75"|"4.230000000000018"|"  prymitywne zachowanie wśród mrówek,"
"677"|"4012"|"00:34:56.629"|"00:34:56.639"|"2096.629"|"2096.639"|"0.010000000000218279"|"i zamiast używać zapachu do polowania"
"678"|"4016"|"00:34:56.639"|"00:35:03.510"|"2096.639"|"2103.51"|"6.871000000000095"|"i zamiast używać zapachu do polowania"
"679"|"4028"|"00:35:05.910"|"00:35:05.920"|"2105.91"|"2105.92"|"0.010000000000218279"|"widzenie zakłuwają swoje ofiary"
"680"|"4032"|"00:35:05.920"|"00:35:09.190"|"2105.92"|"2109.19"|"3.269999999999982"|"widzenie zakłuwają swoje ofiary"
"681"|"4036"|"00:35:09.190"|"00:35:09.200"|"2109.19"|"2109.2"|"0.009999999999763531"|"jadem, który może zabić ludzi,"
"682"|"4040"|"00:35:09.200"|"00:35:11.270"|"2109.2"|"2111.27"|"2.0700000000001637"|"jadem, który może zabić ludzi,"
"683"|"4044"|"00:35:11.270"|"00:35:11.280"|"2111.27"|"2111.28"|"0.010000000000218279"|"co czyni je jednymi z najbardziej śmiercionośnych"
"684"|"4048"|"00:35:11.280"|"00:35:13.570"|"2111.28"|"2113.57"|"2.2899999999999636"|"co czyni je jednymi z najbardziej śmiercionośnych"
"685"|"4052"|"00:35:13.570"|"00:35:13.580"|"2113.57"|"2113.58"|"0.009999999999763531"|"zwierząt w całej Australii"
"686"|"4056"|"00:35:13.580"|"00:35:33.510"|"2113.58"|"2133.51"|"19.93000000000029"|"zwierząt w całej Australii [Muzyka]"
"687"|"4068"|"00:35:35.829"|"00:35:35.839"|"2135.829"|"2135.839"|"0.009999999999763531"|"mrówki skoczki są "
"688"|"4072"|"00:35:35.839"|"00:35:42.790"|"2135.839"|"2142.79"|"6.951000000000022"|"mrówki skoczki są "
"689"|"4084"|"00:35:45.510"|"00:35:45.520"|"2145.51"|"2145.52"|"0.009999999999763531"|"ich gniazda to małe kopce, w"
"690"|"4088"|"00:35:45.520"|"00:35:51.910"|"2145.52"|"2151.91"|"6.389999999999873"|"ich gniazda to małe kopce, w"
"691"|"4100"|"00:35:53.829"|"00:35:53.839"|"2153.829"|"2153.839"|"0.009999999999763531"|"robotnice pokrywają gniazdo ciemnymi"
"692"|"4104"|"00:35:53.839"|"00:35:57.190"|"2153.839"|"2157.19"|"3.3510000000001128"|"robotnice pokrywają gniazdo ciemnymi"
"693"|"4108"|"00:35:57.190"|"00:35:57.200"|"2157.19"|"2157.2"|"0.009999999999763531"|"materiałami, aby pomóc w absorpcji ciepła w"
"694"|"4112"|"00:35:57.200"|"00:36:04.470"|"2157.2"|"2164.47"|"7.269999999999982"|"materiałami, aby pomóc w absorpcji ciepła w"
"695"|"4140"|"00:36:26.230"|"00:36:26.240"|"2186.23"|"2186.24"|"0.009999999999763531"|"ale skoczki mają zaskakujący"
"696"|"4144"|"00:36:26.240"|"00:36:37.510"|"2186.24"|"2197.51"|"11.270000000000437"|"ale skoczki mają zaskakujący"
"697"|"4156"|"00:36:40.390"|"00:36:40.400"|"2200.39"|"2200.4"|"0.010000000000218279"|"w cieplejsze dni zmieniają materiały budowlane"
"698"|"4160"|"00:36:40.400"|"00:36:44.710"|"2200.4"|"2204.71"|"4.309999999999945"|"w cieplejsze dni zmieniają materiały budowlane"
"699"|"4172"|"00:36:47.750"|"00:36:47.760"|"2207.75"|"2207.76"|"0.010000000000218279"|"z robotnice pokrywają gniazdo białymi"
"700"|"4176"|"00:36:47.760"|"00:36:56.470"|"2207.76"|"2216.47"|"8.709999999999582"|"z robotnice pokrywają gniazdo białymi kamieniami,"
"701"|"4188"|"00:36:59.349"|"00:36:59.359"|"2219.349"|"2219.359"|"0.009999999999763531"|"które odbijają energię słoneczną,"
"702"|"4192"|"00:36:59.359"|"00:37:06.630"|"2219.359"|"2226.63"|"7.2710000000001855"|"które odbijają energię słoneczną,"
"703"|"4204"|"00:37:09.349"|"00:37:09.359"|"2229.349"|"2229.359"|"0.009999999999763531"|"w środkupomysłowe rozwiązanie problemu"
"704"|"4208"|"00:37:09.359"|"00:37:19.190"|"2229.359"|"2239.19"|"9.831000000000131"|"w środkupomysłowe rozwiązanie problemu"
"705"|"4220"|"00:37:21.910"|"00:37:21.920"|"2241.91"|"2241.92"|"0.010000000000218279"|"roku na Tasmanii suche wschodnie lasy mogą być"
"706"|"4224"|"00:37:21.920"|"00:37:23.589"|"2241.92"|"2243.589"|"1.668999999999869"|"roku na Tasmanii suche wschodnie lasy mogą być"
"707"|"4228"|"00:37:23.589"|"00:37:23.599"|"2243.589"|"2243.599"|"0.010000000000218279"|"trudnym miejscem w"
"708"|"4232"|"00:37:23.599"|"00:37:36.950"|"2243.599"|"2256.95"|"13.350999999999658"|"trudnym miejscem w upalne lato,"
"709"|"4244"|"00:37:39.670"|"00:37:39.680"|"2259.67"|"2259.68"|"0.009999999999763531"|"ale jeden z nielicznych tasmańskich"
"710"|"4248"|"00:37:39.680"|"00:37:42.870"|"2259.68"|"2262.87"|"3.1900000000000546"|"ale jeden z nielicznych tasmańskich"
"711"|"4252"|"00:37:42.870"|"00:37:42.880"|"2262.87"|"2262.88"|"0.010000000000218279"|"drapieżników torbaczy unika najgorszego z tych upałów"
"712"|"4256"|"00:37:42.880"|"00:37:47.750"|"2262.88"|"2267.75"|"4.869999999999891"|"drapieżników torbaczy unika najgorszego z tych upałów"
"713"|"4268"|"00:37:51.510"|"00:37:51.520"|"2271.51"|"2271.52"|"0.009999999999763531"|"to wschodni węgiel bliski"
"714"|"4272"|"00:37:51.520"|"00:37:53.130"|"2271.52"|"2273.13"|"1.6100000000001273"|"to wschodni węgiel bliski"
"715"|"4276"|"00:37:53.130"|"00:37:53.140"|"2273.13"|"2273.14"|"0.009999999999763531"|"krewny diabła tasmańskiego"
"716"|"4280"|"00:37:53.140"|"00:37:58.470"|"2273.14"|"2278.47"|"5.329999999999927"|"krewny diabła tasmańskiego [Muzyka]"
"717"|"4292"|"00:38:00.950"|"00:38:00.960"|"2280.95"|"2280.96"|"0.010000000000218279"|"są  rzadkie, ale  obserwuje się"
"718"|"4296"|"00:38:00.960"|"00:38:03.430"|"2280.96"|"2283.43"|"2.4699999999998"|"są  rzadkie, ale  obserwuje się"
"719"|"4300"|"00:38:03.430"|"00:38:03.440"|"2283.43"|"2283.44"|"0.010000000000218279"|"wzrost ich liczby, ponieważ młode opuszczają"
"720"|"4304"|"00:38:03.440"|"00:38:11.109"|"2283.44"|"2291.109"|"7.668999999999869"|"wzrost ich liczby, ponieważ młode opuszczają"
"721"|"4324"|"00:38:18.870"|"00:38:18.880"|"2298.87"|"2298.88"|"0.010000000000218279"|"a  przyciągają je te suche"
"722"|"4328"|"00:38:18.880"|"00:38:25.109"|"2298.88"|"2305.109"|"6.2289999999998145"|"a  przyciągają je te suche pastwiska,"
"723"|"4340"|"00:38:27.910"|"00:38:35.829"|"2307.91"|"2315.829"|"7.919000000000324"|"gdzie o tej porze roku jest obfitość ćmy i pędraków,"
"724"|"4352"|"00:38:38.069"|"00:38:38.079"|"2318.069"|"2318.079"|"0.010000000000218279"|"ale z dużą ilościąmłodych ludzi wokół"
"725"|"4356"|"00:38:38.079"|"00:38:45.210"|"2318.079"|"2325.21"|"7.130999999999858"|"ale z dużą ilościąmłodych ludzi wokół"
"726"|"4364"|"00:38:45.220"|"00:38:57.270"|"2325.22"|"2337.27"|"12.050000000000182"|"[Muzyka]"
"727"|"4368"|"00:38:57.270"|"00:38:57.280"|"2337.27"|"2337.28"|"0.010000000000218279"|"[Muzyka]"
"728"|"4372"|"00:38:57.280"|"00:39:00.920"|"2337.28"|"2340.92"|"3.6399999999998727"|"[Muzyka]"
"729"|"4376"|"00:39:00.920"|"00:39:00.930"|"2340.92"|"2340.93"|"0.009999999999763531"|"to każde wezwanie dla siebie"
"730"|"4380"|"00:39:00.930"|"00:39:11.550"|"2340.93"|"2351.55"|"10.620000000000346"|"to każde wezwanie dla siebie [Muzyka]"
"731"|"4388"|"00:39:11.560"|"00:39:23.190"|"2351.56"|"2363.19"|"11.63000000000011"|"[Muzyka]"
"732"|"4392"|"00:39:23.190"|"00:39:23.200"|"2363.19"|"2363.2"|"0.009999999999763531"|"[Muzyka]"
"733"|"4396"|"00:39:23.200"|"00:39:26.069"|"2363.2"|"2366.069"|"2.869000000000142"|"[Muzyka]"
"734"|"4400"|"00:39:26.069"|"00:39:26.079"|"2366.069"|"2366.079"|"0.010000000000218279"|"jak diabły tasmańskie wschodnie lęki"
"735"|"4404"|"00:39:26.079"|"00:39:27.829"|"2366.079"|"2367.829"|"1.75"|"jak diabły tasmańskie wschodnie lęki"
"736"|"4408"|"00:39:27.829"|"00:39:27.839"|"2367.829"|"2367.839"|"0.009999999999763531"|"były kiedyś znajdowane na kontynencie australijskim,"
"737"|"4412"|"00:39:27.839"|"00:39:31.430"|"2367.839"|"2371.43"|"3.5909999999998945"|"były kiedyś znajdowane na kontynencie australijskim,"
"738"|"4424"|"00:39:33.910"|"00:39:33.920"|"2373.91"|"2373.92"|"0.010000000000218279"|" ta sucha wschodnia część"
"739"|"4428"|"00:39:33.920"|"00:39:39.910"|"2373.92"|"2379.91"|"5.989999999999782"|" ta sucha wschodnia część"
"740"|"4440"|"00:39:42.870"|"00:39:42.880"|"2382.87"|"2382.88"|"0.010000000000218279"|"i z obfitościąletnie owady"
"741"|"4444"|"00:39:42.880"|"00:39:57.400"|"2382.88"|"2397.4"|"14.519999999999982"|"i z obfitościąletnie owady"
"742"|"4452"|"00:39:57.410"|"00:40:00.470"|"2397.41"|"2400.47"|"3.0599999999999454"|"[Muzyka]"
"743"|"4456"|"00:40:00.470"|"00:40:00.480"|"2400.47"|"2400.48"|"0.010000000000218279"|"[Muzyka]"
"744"|"4460"|"00:40:00.480"|"00:40:02.710"|"2400.48"|"2402.71"|"2.230000000000018"|"[Muzyka]"
"745"|"4464"|"00:40:02.710"|"00:40:02.720"|"2402.71"|"2402.72"|"0.009999999999763531"|"lato dobiega końca"
"746"|"4468"|"00:40:02.720"|"00:40:06.390"|"2402.72"|"2406.39"|"3.6700000000000728"|"lato dobiega końca [Muzyka]"
"747"|"4480"|"00:40:09.510"|"00:40:09.520"|"2409.51"|"2409.52"|"0.009999999999763531"|"i wraz z nadejściem jesieni scena jest przygotowana"
"748"|"4484"|"00:40:09.520"|"00:40:13.320"|"2409.52"|"2413.32"|"3.800000000000182"|"i wraz z nadejściem jesieni scena jest przygotowana"
"749"|"4488"|"00:40:13.320"|"00:40:13.330"|"2413.32"|"2413.33"|"0.009999999999763531"|"na dziwaczny rytuał"
"750"|"4492"|"00:40:13.330"|"00:40:26.790"|"2413.33"|"2426.79"|"13.460000000000036"|"na dziwaczny rytuał [Muzyka]"
"751"|"4512"|"00:40:44.390"|"00:40:44.400"|"2444.39"|"2444.4"|"0.010000000000218279"|", może na to nie wygląda, ale te diabły"
"752"|"4516"|"00:40:44.400"|"00:40:51.670"|"2444.4"|"2451.67"|"7.269999999999982"|", może na to nie wygląda, ale te diabły"
"753"|"4528"|"00:40:54.790"|"00:40:54.800"|"2454.79"|"2454.8"|"0.010000000000218279"|"zakochane, kwalifikujący się samiec trzyma się, gdy samica"
"754"|"4532"|"00:40:54.800"|"00:41:04.550"|"2454.8"|"2464.55"|"9.75"|"zakochane, kwalifikujący się samiec trzyma się, gdy samica"
"755"|"4556"|"00:41:12.160"|"00:41:14.390"|"2472.16"|"2474.39"|"2.230000000000018"|"legowiska."
"756"|"4560"|"00:41:14.390"|"00:41:14.400"|"2474.39"|"2474.4"|"0.010000000000218279"|"legowiska."
"757"|"4564"|"00:41:14.400"|"00:41:16.950"|"2474.4"|"2476.95"|"2.549999999999727"|"legowiska."
"758"|"4568"|"00:41:16.950"|"00:41:19.670"|"2476.95"|"2479.67"|"2.7200000000002547"|"spróbuje kojarzyć się z jak największą liczbą dużych samców"
"759"|"4580"|"00:41:21.510"|"00:41:21.520"|"2481.51"|"2481.52"|"0.009999999999763531"|"i aby zwiększyć swoje szanse na"
"760"|"4584"|"00:41:21.520"|"00:41:24.630"|"2481.52"|"2484.63"|"3.1100000000001273"|"i aby zwiększyć swoje szanse na"
"761"|"4588"|"00:41:24.630"|"00:41:24.640"|"2484.63"|"2484.64"|"0.009999999999763531"|"ojcostwo,  trzymać ją tutaj"
"762"|"4592"|"00:41:24.640"|"00:41:27.660"|"2484.64"|"2487.66"|"3.019999999999982"|"ojcostwo,  trzymać ją tutaj"
"763"|"4596"|"00:41:27.660"|"00:41:27.670"|"2487.66"|"2487.67"|"0.010000000000218279"|"tak , jak to możliwe"
"764"|"4600"|"00:41:27.670"|"00:41:32.309"|"2487.67"|"2492.309"|"4.639000000000124"|"tak , jak to możliwe [Oklaski]"
"765"|"4612"|"00:41:35.670"|"00:41:35.680"|"2495.67"|"2495.68"|"0.009999999999763531"|"w legowisku, po którym się porusza,"
"766"|"4616"|"00:41:35.680"|"00:41:38.390"|"2495.68"|"2498.39"|"2.7100000000000364"|"w legowisku, po którym się porusza,"
"767"|"4620"|"00:41:38.390"|"00:41:38.400"|"2498.39"|"2498.4"|"0.010000000000218279"|"starając się spółkować,"
"768"|"4624"|"00:41:38.400"|"00:41:40.790"|"2498.4"|"2500.79"|"2.3899999999998727"|"starając się spółkować,"
"769"|"4628"|"00:41:40.790"|"00:41:40.800"|"2500.79"|"2500.8"|"0.010000000000218279"|"aby chronić ją przed jegochwyt gryzący"
"770"|"4632"|"00:41:40.800"|"00:41:42.950"|"2500.8"|"2502.95"|"2.149999999999636"|"aby chronić ją przed jegochwyt gryzący"
"771"|"4636"|"00:41:42.950"|"00:41:42.960"|"2502.95"|"2502.96"|"0.010000000000218279"|"skóra wokół jej szyi zgrubiała w"
"772"|"4640"|"00:41:42.960"|"00:41:51.270"|"2502.96"|"2511.27"|"8.309999999999945"|"skóra wokół jej szyi zgrubiała w"
"773"|"4652"|"00:41:54.309"|"00:41:54.319"|"2514.309"|"2514.319"|"0.009999999999763531"|"chociaż może wyglądać "
"774"|"4656"|"00:41:54.319"|"00:41:56.550"|"2514.319"|"2516.55"|"2.231000000000222"|"chociaż może wyglądać "
"775"|"4660"|"00:41:56.550"|"00:41:56.560"|"2516.55"|"2516.56"|"0.009999999999763531"|"jest to część dziwacznego i"
"776"|"4664"|"00:41:56.560"|"00:42:03.080"|"2516.56"|"2523.08"|"6.519999999999982"|"jest to część dziwacznego i"
"777"|"4672"|"00:42:03.090"|"00:42:12.790"|"2523.09"|"2532.79"|"9.699999999999818"|"[Muzyka"
"778"|"4684"|"00:42:15.910"|"00:42:15.920"|"2535.91"|"2535.92"|"0.010000000000218279"|"] pozostaną tutaj  kojarząc się"
"779"|"4688"|"00:42:15.920"|"00:42:26.240"|"2535.92"|"2546.24"|"10.319999999999709"|"] pozostaną tutaj  kojarząc się"
"780"|"4696"|"00:42:26.250"|"00:42:34.790"|"2546.25"|"2554.79"|"8.539999999999964"|"[Brawa"
"781"|"4708"|"00:42:37.270"|"00:42:37.280"|"2557.27"|"2557.28"|"0.010000000000218279"|"]  toprzerażający krzyk"
"782"|"4712"|"00:42:37.280"|"00:42:39.510"|"2557.28"|"2559.51"|"2.230000000000018"|"]  toprzerażający krzyk"
"783"|"4716"|"00:42:39.510"|"00:42:39.520"|"2559.51"|"2559.52"|"0.009999999999763531"|"jest wrażliwa strona tych "
"784"|"4720"|"00:42:39.520"|"00:42:42.829"|"2559.52"|"2562.829"|"3.3090000000001965"|"jest wrażliwa strona tych  oczernianych"
"785"|"4732"|"00:42:45.589"|"00:42:45.599"|"2565.589"|"2565.599"|"0.010000000000218279"|"stworzeń daleka od diabelstwa są"
"786"|"4736"|"00:42:45.599"|"00:42:54.630"|"2565.599"|"2574.63"|"9.030999999999949"|"stworzeń daleka od diabelstwa są"
"787"|"4748"|"00:42:57.910"|"00:42:57.920"|"2577.91"|"2577.92"|"0.010000000000218279"|"oni diabelski sezon godowy oznacza nadejście jesieni"
"788"|"4752"|"00:42:57.920"|"00:42:59.880"|"2577.92"|"2579.88"|"1.9600000000000364"|"oni diabelski sezon godowy oznacza nadejście jesieni"
"789"|"4760"|"00:42:59.890"|"00:43:12.710"|"2579.89"|"2592.71"|"12.820000000000164"|"[Muzyka]"
"790"|"4772"|"00:43:16.069"|"00:43:16.079"|"2596.069"|"2596.079"|"0.010000000000218279"|"każdego wieczorustada gęsi przylądkowych"
"791"|"4776"|"00:43:16.079"|"00:43:19.170"|"2596.079"|"2599.17"|"3.0909999999998945"|"każdego wieczorustada gęsi przylądkowych"
"792"|"4780"|"00:43:19.170"|"00:43:19.180"|"2599.17"|"2599.18"|"0.009999999999763531"|"wracają na swoje grzędy"
"793"|"4784"|"00:43:19.180"|"00:43:28.150"|"2599.18"|"2608.15"|"8.970000000000255"|"wracają na swoje grzędy [Muzyka]"
"794"|"4796"|"00:43:31.190"|"00:43:31.200"|"2611.19"|"2611.2"|"0.009999999999763531"|"ich sylwetki w zachodzącym słońcu znak,"
"795"|"4800"|"00:43:31.200"|"00:43:45.950"|"2611.2"|"2625.95"|"14.75"|"ich sylwetki w zachodzącym słońcu znak,"
"796"|"4808"|"00:43:45.960"|"00:43:56.230"|"2625.96"|"2636.23"|"10.269999999999982"|"[Muzyka]"
"797"|"4812"|"00:43:56.230"|"00:43:56.240"|"2636.23"|"2636.24"|"0.009999999999763531"|"[Muzyka]"
"798"|"4816"|"00:43:56.240"|"00:43:58.950"|"2636.24"|"2638.95"|"2.7100000000000364"|"[Muzyka]"
"799"|"4820"|"00:43:58.950"|"00:43:58.960"|"2638.95"|"2638.96"|"0.010000000000218279"|"powrót na wybrzeże dłuższe noce"
